timestamp,station,component,value
2025-01-04 06:21:00+00:00,YKC,YKCF,57635.35
2025-01-04 06:21:00+00:00,YKC,YKCX,9323.75
2025-01-04 06:21:00+00:00,YKC,YKCY,2563.2
2025-01-04 06:21:00+00:00,YKC,YKCZ,56811.17
2025-01-04 06:22:00+00:00,YKC,YKCF,57628.96
2025-01-04 06:22:00+00:00,YKC,YKCX,9324.0
2025-01-04 06:22:00+00:00,YKC,YKCY,2557.25
2025-01-04 06:22:00+00:00,YKC,YKCZ,56804.71
2025-01-04 06:23:00+00:00,YKC,YKCF,57623.14
2025-01-04 06:23:00+00:00,YKC,YKCX,9338.13
2025-01-04 06:23:00+00:00,YKC,YKCY,2553.38
2025-01-04 06:23:00+00:00,YKC,YKCZ,56797.16
2025-01-04 06:24:00+00:00,YKC,YKCF,57619.78
2025-01-04 06:24:00+00:00,YKC,YKCX,9358.65
2025-01-04 06:24:00+00:00,YKC,YKCY,2552.56
2025-01-04 06:24:00+00:00,YKC,YKCZ,56790.67
2025-01-04 06:25:00+00:00,YKC,YKCF,57628.91
2025-01-04 06:25:00+00:00,YKC,YKCX,9375.26
2025-01-04 06:25:00+00:00,YKC,YKCY,2552.44
2025-01-04 06:25:00+00:00,YKC,YKCZ,56796.96
2025-01-04 06:26:00+00:00,YKC,YKCF,57645.29
2025-01-04 06:26:00+00:00,YKC,YKCX,9386.08
2025-01-04 06:26:00+00:00,YKC,YKCY,2555.18
2025-01-04 06:26:00+00:00,YKC,YKCZ,56811.21
2025-01-04 06:27:00+00:00,YKC,YKCF,57660.43
2025-01-04 06:27:00+00:00,YKC,YKCX,9393.3
2025-01-04 06:27:00+00:00,YKC,YKCY,2558.83
2025-01-04 06:27:00+00:00,YKC,YKCZ,56825.45
2025-01-04 06:28:00+00:00,YKC,YKCF,57673.81
2025-01-04 06:28:00+00:00,YKC,YKCX,9380.4
2025-01-04 06:28:00+00:00,YKC,YKCY,2555.49
2025-01-04 06:28:00+00:00,YKC,YKCZ,56841.46
2025-01-04 06:29:00+00:00,YKC,YKCF,57681.92
2025-01-04 06:29:00+00:00,YKC,YKCX,9358.45
2025-01-04 06:29:00+00:00,YKC,YKCY,2550.49
2025-01-04 06:29:00+00:00,YKC,YKCZ,56852.9
2025-01-04 06:30:00+00:00,YKC,YKCF,57686.41
2025-01-04 06:30:00+00:00,YKC,YKCX,9334.85
2025-01-04 06:30:00+00:00,YKC,YKCY,2545.83
2025-01-04 06:30:00+00:00,YKC,YKCZ,56861.59
2025-01-04 06:31:00+00:00,YKC,YKCF,57688.7
2025-01-04 06:31:00+00:00,YKC,YKCX,9315.09
2025-01-04 06:31:00+00:00,YKC,YKCY,2542.27
2025-01-04 06:31:00+00:00,YKC,YKCZ,56867.4
2025-01-04 06:32:00+00:00,YKC,YKCF,57692.52
2025-01-04 06:32:00+00:00,YKC,YKCX,9304.97
2025-01-04 06:32:00+00:00,YKC,YKCY,2538.54
2025-01-04 06:32:00+00:00,YKC,YKCZ,56873.16
2025-01-04 06:33:00+00:00,YKC,YKCF,57692.58
2025-01-04 06:33:00+00:00,YKC,YKCX,9306.04
2025-01-04 06:33:00+00:00,YKC,YKCY,2539.7
2025-01-04 06:33:00+00:00,YKC,YKCZ,56872.91
2025-01-04 06:34:00+00:00,YKC,YKCF,57686.5
2025-01-04 06:34:00+00:00,YKC,YKCX,9308.24
2025-01-04 06:34:00+00:00,YKC,YKCY,2538.34
2025-01-04 06:34:00+00:00,YKC,YKCZ,56866.41
2025-01-04 06:35:00+00:00,YKC,YKCF,57682.36
2025-01-04 06:35:00+00:00,YKC,YKCX,9311.51
2025-01-04 06:35:00+00:00,YKC,YKCY,2536.68
2025-01-04 06:35:00+00:00,YKC,YKCZ,56861.66
2025-01-04 06:36:00+00:00,YKC,YKCF,57682.53
2025-01-04 06:36:00+00:00,YKC,YKCX,9313.89
2025-01-04 06:36:00+00:00,YKC,YKCY,2536.53
2025-01-04 06:36:00+00:00,YKC,YKCZ,56861.51
2025-01-04 06:37:00+00:00,YKC,YKCF,57680.28
2025-01-04 06:37:00+00:00,YKC,YKCX,9317.35
2025-01-04 06:37:00+00:00,YKC,YKCY,2534.34
2025-01-04 06:37:00+00:00,YKC,YKCZ,56858.51
2025-01-04 06:38:00+00:00,YKC,YKCF,57674.7
2025-01-04 06:38:00+00:00,YKC,YKCX,9321.29
2025-01-04 06:38:00+00:00,YKC,YKCY,2534.26
2025-01-04 06:38:00+00:00,YKC,YKCZ,56852.18
2025-01-04 06:39:00+00:00,YKC,YKCF,57669.73
2025-01-04 06:39:00+00:00,YKC,YKCX,9321.42
2025-01-04 06:39:00+00:00,YKC,YKCY,2532.31
2025-01-04 06:39:00+00:00,YKC,YKCZ,56847.85
2025-01-04 06:40:00+00:00,YKC,YKCF,57671.2
2025-01-04 06:40:00+00:00,YKC,YKCX,9322.77
2025-01-04 06:40:00+00:00,YKC,YKCY,2530.75
2025-01-04 06:40:00+00:00,YKC,YKCZ,56848.94
2025-01-04 06:41:00+00:00,YKC,YKCF,57676.49
2025-01-04 06:41:00+00:00,YKC,YKCX,9327.76
2025-01-04 06:41:00+00:00,YKC,YKCY,2532.24
2025-01-04 06:41:00+00:00,YKC,YKCZ,56853.0
2025-01-04 06:42:00+00:00,YKC,YKCF,57679.05
2025-01-04 06:42:00+00:00,YKC,YKCX,9334.46
2025-01-04 06:42:00+00:00,YKC,YKCY,2532.94
2025-01-04 06:42:00+00:00,YKC,YKCZ,56854.76
2025-01-04 06:43:00+00:00,YKC,YKCF,57682.05
2025-01-04 06:43:00+00:00,YKC,YKCX,9337.08
2025-01-04 06:43:00+00:00,YKC,YKCY,2529.36
2025-01-04 06:43:00+00:00,YKC,YKCZ,56857.49
2025-01-04 06:44:00+00:00,YKC,YKCF,57689.31
2025-01-04 06:44:00+00:00,YKC,YKCX,9331.78
2025-01-04 06:44:00+00:00,YKC,YKCY,2525.55
2025-01-04 06:44:00+00:00,YKC,YKCZ,56865.87
2025-01-04 06:45:00+00:00,YKC,YKCF,57697.16
2025-01-04 06:45:00+00:00,YKC,YKCX,9326.86
2025-01-04 06:45:00+00:00,YKC,YKCY,2524.55
2025-01-04 06:45:00+00:00,YKC,YKCZ,56874.8
2025-01-04 06:46:00+00:00,YKC,YKCF,57702.48
2025-01-04 06:46:00+00:00,YKC,YKCX,9328.64
2025-01-04 06:46:00+00:00,YKC,YKCY,2523.96
2025-01-04 06:46:00+00:00,YKC,YKCZ,56879.91
2025-01-04 06:47:00+00:00,YKC,YKCF,57706.5
2025-01-04 06:47:00+00:00,YKC,YKCX,9332.44
2025-01-04 06:47:00+00:00,YKC,YKCY,2521.42
2025-01-04 06:47:00+00:00,YKC,YKCZ,56883.47
2025-01-04 06:48:00+00:00,YKC,YKCF,57707.71
2025-01-04 06:48:00+00:00,YKC,YKCX,9334.42
2025-01-04 06:48:00+00:00,YKC,YKCY,2517.81
2025-01-04 06:48:00+00:00,YKC,YKCZ,56884.4
2025-01-04 06:49:00+00:00,YKC,YKCF,57709.32
2025-01-04 06:49:00+00:00,YKC,YKCX,9334.63
2025-01-04 06:49:00+00:00,YKC,YKCY,2513.98
2025-01-04 06:49:00+00:00,YKC,YKCZ,56886.37
2025-01-04 06:50:00+00:00,YKC,YKCF,57714.36
2025-01-04 06:50:00+00:00,YKC,YKCX,9341.24
2025-01-04 06:50:00+00:00,YKC,YKCY,2514.59
2025-01-04 06:50:00+00:00,YKC,YKCZ,56890.25
2025-01-04 06:51:00+00:00,YKC,YKCF,57716.25
2025-01-04 06:51:00+00:00,YKC,YKCX,9338.63
2025-01-04 06:51:00+00:00,YKC,YKCY,2511.69
2025-01-04 06:51:00+00:00,YKC,YKCZ,56892.84
2025-01-04 06:52:00+00:00,YKC,YKCF,57715.35
2025-01-04 06:52:00+00:00,YKC,YKCX,9334.31
2025-01-04 06:52:00+00:00,YKC,YKCY,2505.34
2025-01-04 06:52:00+00:00,YKC,YKCZ,56892.93
2025-01-04 06:53:00+00:00,YKC,YKCF,57714.71
2025-01-04 06:53:00+00:00,YKC,YKCX,9333.22
2025-01-04 06:53:00+00:00,YKC,YKCY,2503.33
2025-01-04 06:53:00+00:00,YKC,YKCZ,56892.51
2025-01-04 06:54:00+00:00,YKC,YKCF,57712.96
2025-01-04 06:54:00+00:00,YKC,YKCX,9332.85
2025-01-04 06:54:00+00:00,YKC,YKCY,2502.88
2025-01-04 06:54:00+00:00,YKC,YKCZ,56890.68
2025-01-04 06:55:00+00:00,YKC,YKCF,57710.17
2025-01-04 06:55:00+00:00,YKC,YKCX,9326.54
2025-01-04 06:55:00+00:00,YKC,YKCY,2500.18
2025-01-04 06:55:00+00:00,YKC,YKCZ,56889.06
2025-01-04 06:56:00+00:00,YKC,YKCF,57709.56
2025-01-04 06:56:00+00:00,YKC,YKCX,9318.53
2025-01-04 06:56:00+00:00,YKC,YKCY,2496.52
2025-01-04 06:56:00+00:00,YKC,YKCZ,56889.98
2025-01-04 06:57:00+00:00,YKC,YKCF,57709.96
2025-01-04 06:57:00+00:00,YKC,YKCX,9313.84
2025-01-04 06:57:00+00:00,YKC,YKCY,2493.7
2025-01-04 06:57:00+00:00,YKC,YKCZ,56891.0
2025-01-04 06:58:00+00:00,YKC,YKCF,57709.82
2025-01-04 06:58:00+00:00,YKC,YKCX,9316.74
2025-01-04 06:58:00+00:00,YKC,YKCY,2493.01
2025-01-04 06:58:00+00:00,YKC,YKCZ,56890.45
2025-01-04 06:59:00+00:00,YKC,YKCF,57706.83
2025-01-04 06:59:00+00:00,YKC,YKCX,9317.3
2025-01-04 06:59:00+00:00,YKC,YKCY,2489.53
2025-01-04 06:59:00+00:00,YKC,YKCZ,56887.59
2025-01-04 07:00:00+00:00,YKC,YKCF,57708.51
2025-01-04 07:00:00+00:00,YKC,YKCX,9314.98
2025-01-04 07:00:00+00:00,YKC,YKCY,2488.33
2025-01-04 07:00:00+00:00,YKC,YKCZ,56889.65
2025-01-04 07:01:00+00:00,YKC,YKCF,57708.63
2025-01-04 07:01:00+00:00,YKC,YKCX,9313.05
2025-01-04 07:01:00+00:00,YKC,YKCY,2489.06
2025-01-04 07:01:00+00:00,YKC,YKCZ,56890.07
2025-01-04 07:02:00+00:00,YKC,YKCF,57706.92
2025-01-04 07:02:00+00:00,YKC,YKCX,9307.16
2025-01-04 07:02:00+00:00,YKC,YKCY,2485.37
2025-01-04 07:02:00+00:00,YKC,YKCZ,56889.51
2025-01-04 07:03:00+00:00,YKC,YKCF,57711.41
2025-01-04 07:03:00+00:00,YKC,YKCX,9304.14
2025-01-04 07:03:00+00:00,YKC,YKCY,2482.61
2025-01-04 07:03:00+00:00,YKC,YKCZ,56894.86
2025-01-04 07:04:00+00:00,YKC,YKCF,57717.91
2025-01-04 07:04:00+00:00,YKC,YKCX,9302.06
2025-01-04 07:04:00+00:00,YKC,YKCY,2480.38
2025-01-04 07:04:00+00:00,YKC,YKCZ,56901.48
2025-01-04 07:05:00+00:00,YKC,YKCF,57725.38
2025-01-04 07:05:00+00:00,YKC,YKCX,9301.92
2025-01-04 07:05:00+00:00,YKC,YKCY,2476.0
2025-01-04 07:05:00+00:00,YKC,YKCZ,56909.37
2025-01-04 07:06:00+00:00,YKC,YKCF,57730.63
2025-01-04 07:06:00+00:00,YKC,YKCX,9299.45
2025-01-04 07:06:00+00:00,YKC,YKCY,2472.86
2025-01-04 07:06:00+00:00,YKC,YKCZ,56915.17
2025-01-04 07:07:00+00:00,YKC,YKCF,57733.74
2025-01-04 07:07:00+00:00,YKC,YKCX,9296.6
2025-01-04 07:07:00+00:00,YKC,YKCY,2473.8
2025-01-04 07:07:00+00:00,YKC,YKCZ,56919.07
2025-01-04 07:08:00+00:00,YKC,YKCF,57734.32
2025-01-04 07:08:00+00:00,YKC,YKCX,9289.74
2025-01-04 07:08:00+00:00,YKC,YKCY,2474.4
2025-01-04 07:08:00+00:00,YKC,YKCZ,56920.81
2025-01-04 07:09:00+00:00,YKC,YKCF,57734.4
2025-01-04 07:09:00+00:00,YKC,YKCX,9288.01
2025-01-04 07:09:00+00:00,YKC,YKCY,2476.08
2025-01-04 07:09:00+00:00,YKC,YKCZ,56921.12
2025-01-04 07:10:00+00:00,YKC,YKCF,57739.45
2025-01-04 07:10:00+00:00,YKC,YKCX,9290.74
2025-01-04 07:10:00+00:00,YKC,YKCY,2478.16
2025-01-04 07:10:00+00:00,YKC,YKCZ,56925.66
2025-01-04 07:11:00+00:00,YKC,YKCF,57743.84
2025-01-04 07:11:00+00:00,YKC,YKCX,9292.31
2025-01-04 07:11:00+00:00,YKC,YKCY,2476.57
2025-01-04 07:11:00+00:00,YKC,YKCZ,56929.76
2025-01-04 07:12:00+00:00,YKC,YKCF,57750.25
2025-01-04 07:12:00+00:00,YKC,YKCX,9289.35
2025-01-04 07:12:00+00:00,YKC,YKCY,2474.21
2025-01-04 07:12:00+00:00,YKC,YKCZ,56937.2
2025-01-04 07:13:00+00:00,YKC,YKCF,57755.77
2025-01-04 07:13:00+00:00,YKC,YKCX,9288.33
2025-01-04 07:13:00+00:00,YKC,YKCY,2477.63
2025-01-04 07:13:00+00:00,YKC,YKCZ,56943.02
2025-01-04 07:14:00+00:00,YKC,YKCF,57765.55
2025-01-04 07:14:00+00:00,YKC,YKCX,9285.62
2025-01-04 07:14:00+00:00,YKC,YKCY,2484.12
2025-01-04 07:14:00+00:00,YKC,YKCZ,56952.2
2025-01-04 07:15:00+00:00,YKC,YKCF,57775.03
2025-01-04 07:15:00+00:00,YKC,YKCX,9285.32
2025-01-04 07:15:00+00:00,YKC,YKCY,2489.32
2025-01-04 07:15:00+00:00,YKC,YKCZ,56961.82
2025-01-04 07:16:00+00:00,YKC,YKCF,57778.62
2025-01-04 07:16:00+00:00,YKC,YKCX,9291.15
2025-01-04 07:16:00+00:00,YKC,YKCY,2494.9
2025-01-04 07:16:00+00:00,YKC,YKCZ,56964.27
2025-01-04 07:17:00+00:00,YKC,YKCF,57774.36
2025-01-04 07:17:00+00:00,YKC,YKCX,9285.03
2025-01-04 07:17:00+00:00,YKC,YKCY,2495.59
2025-01-04 07:17:00+00:00,YKC,YKCZ,56960.94
2025-01-04 07:18:00+00:00,YKC,YKCF,57774.55
2025-01-04 07:18:00+00:00,YKC,YKCX,9281.88
2025-01-04 07:18:00+00:00,YKC,YKCY,2493.08
2025-01-04 07:18:00+00:00,YKC,YKCZ,56961.79
2025-01-04 07:19:00+00:00,YKC,YKCF,57776.96
2025-01-04 07:19:00+00:00,YKC,YKCX,9283.35
2025-01-04 07:19:00+00:00,YKC,YKCY,2502.7
2025-01-04 07:19:00+00:00,YKC,YKCZ,56963.82
2025-01-04 07:20:00+00:00,YKC,YKCF,57777.79
2025-01-04 07:20:00+00:00,YKC,YKCX,9286.35
2025-01-04 07:20:00+00:00,YKC,YKCY,2513.99
2025-01-04 07:20:00+00:00,YKC,YKCZ,56963.78
2025-01-04 07:21:00+00:00,YKC,YKCF,57777.61
2025-01-04 07:21:00+00:00,YKC,YKCX,9286.87
2025-01-04 07:21:00+00:00,YKC,YKCY,2518.6
2025-01-04 07:21:00+00:00,YKC,YKCZ,56963.23
2025-01-04 07:22:00+00:00,YKC,YKCF,57781.54
2025-01-04 07:22:00+00:00,YKC,YKCX,9285.02
2025-01-04 07:22:00+00:00,YKC,YKCY,2517.26
2025-01-04 07:22:00+00:00,YKC,YKCZ,56967.57
2025-01-04 07:23:00+00:00,YKC,YKCF,57782.98
2025-01-04 07:23:00+00:00,YKC,YKCX,9283.17
2025-01-04 07:23:00+00:00,YKC,YKCY,2519.04
2025-01-04 07:23:00+00:00,YKC,YKCZ,56969.15
2025-01-04 07:24:00+00:00,YKC,YKCF,57785.38
2025-01-04 07:24:00+00:00,YKC,YKCX,9287.88
2025-01-04 07:24:00+00:00,YKC,YKCY,2524.36
2025-01-04 07:24:00+00:00,YKC,YKCZ,56970.91
2025-01-04 07:25:00+00:00,YKC,YKCF,57776.12
2025-01-04 07:25:00+00:00,YKC,YKCX,9296.27
2025-01-04 07:25:00+00:00,YKC,YKCY,2526.48
2025-01-04 07:25:00+00:00,YKC,YKCZ,56959.77
2025-01-04 07:26:00+00:00,YKC,YKCF,57771.25
2025-01-04 07:26:00+00:00,YKC,YKCX,9298.33
2025-01-04 07:26:00+00:00,YKC,YKCY,2521.14
2025-01-04 07:26:00+00:00,YKC,YKCZ,56954.69
2025-01-04 07:27:00+00:00,YKC,YKCF,57760.78
2025-01-04 07:27:00+00:00,YKC,YKCX,9283.47
2025-01-04 07:27:00+00:00,YKC,YKCY,2517.94
2025-01-04 07:27:00+00:00,YKC,YKCZ,56947.29
2025-01-04 07:28:00+00:00,YKC,YKCF,57755.06
2025-01-04 07:28:00+00:00,YKC,YKCX,9285.56
2025-01-04 07:28:00+00:00,YKC,YKCY,2505.51
2025-01-04 07:28:00+00:00,YKC,YKCZ,56941.42
2025-01-04 07:29:00+00:00,YKC,YKCF,57759.29
2025-01-04 07:29:00+00:00,YKC,YKCX,9291.3
2025-01-04 07:29:00+00:00,YKC,YKCY,2506.18
2025-01-04 07:29:00+00:00,YKC,YKCZ,56945.07
2025-01-04 07:30:00+00:00,YKC,YKCF,57761.14
2025-01-04 07:30:00+00:00,YKC,YKCX,9284.55
2025-01-04 07:30:00+00:00,YKC,YKCY,2511.66
2025-01-04 07:30:00+00:00,YKC,YKCZ,56947.86
2025-01-04 07:31:00+00:00,YKC,YKCF,57762.7
2025-01-04 07:31:00+00:00,YKC,YKCX,9286.28
2025-01-04 07:31:00+00:00,YKC,YKCY,2509.53
2025-01-04 07:31:00+00:00,YKC,YKCZ,56949.12
2025-01-04 07:32:00+00:00,YKC,YKCF,57765.48
2025-01-04 07:32:00+00:00,YKC,YKCX,9296.34
2025-01-04 07:32:00+00:00,YKC,YKCY,2504.17
2025-01-04 07:32:00+00:00,YKC,YKCZ,56950.13
2025-01-04 07:33:00+00:00,YKC,YKCF,57771.81
2025-01-04 07:33:00+00:00,YKC,YKCX,9296.04
2025-01-04 07:33:00+00:00,YKC,YKCY,2506.55
2025-01-04 07:33:00+00:00,YKC,YKCZ,56955.93
2025-01-04 07:34:00+00:00,YKC,YKCF,57777.65
2025-01-04 07:34:00+00:00,YKC,YKCX,9290.42
2025-01-04 07:34:00+00:00,YKC,YKCY,2518.45
2025-01-04 07:34:00+00:00,YKC,YKCZ,56962.5
2025-01-04 07:35:00+00:00,YKC,YKCF,57780.59
2025-01-04 07:35:00+00:00,YKC,YKCX,9282.63
2025-01-04 07:35:00+00:00,YKC,YKCY,2529.79
2025-01-04 07:35:00+00:00,YKC,YKCZ,56966.48
2025-01-04 07:36:00+00:00,YKC,YKCF,57786.31
2025-01-04 07:36:00+00:00,YKC,YKCX,9278.78
2025-01-04 07:36:00+00:00,YKC,YKCY,2531.88
2025-01-04 07:36:00+00:00,YKC,YKCZ,56972.99
2025-01-04 07:37:00+00:00,YKC,YKCF,57796.94
2025-01-04 07:37:00+00:00,YKC,YKCX,9280.25
2025-01-04 07:37:00+00:00,YKC,YKCY,2537.82
2025-01-04 07:37:00+00:00,YKC,YKCZ,56983.3
2025-01-04 07:38:00+00:00,YKC,YKCF,57804.92
2025-01-04 07:38:00+00:00,YKC,YKCX,9277.65
2025-01-04 07:38:00+00:00,YKC,YKCY,2553.18
2025-01-04 07:38:00+00:00,YKC,YKCZ,56991.32
2025-01-04 07:39:00+00:00,YKC,YKCF,57821.0
2025-01-04 07:39:00+00:00,YKC,YKCX,9276.81
2025-01-04 07:39:00+00:00,YKC,YKCY,2563.47
2025-01-04 07:39:00+00:00,YKC,YKCZ,57006.98
2025-01-04 07:40:00+00:00,YKC,YKCF,57828.03
2025-01-04 07:40:00+00:00,YKC,YKCX,9266.93
2025-01-04 07:40:00+00:00,YKC,YKCY,2568.71
2025-01-04 07:40:00+00:00,YKC,YKCZ,57015.67
2025-01-04 07:41:00+00:00,YKC,YKCF,57825.62
2025-01-04 07:41:00+00:00,YKC,YKCX,9260.58
2025-01-04 07:41:00+00:00,YKC,YKCY,2576.47
2025-01-04 07:41:00+00:00,YKC,YKCZ,57014.13
2025-01-04 07:42:00+00:00,YKC,YKCF,57819.11
2025-01-04 07:42:00+00:00,YKC,YKCX,9261.7
2025-01-04 07:42:00+00:00,YKC,YKCY,2580.77
2025-01-04 07:42:00+00:00,YKC,YKCZ,57006.88
2025-01-04 07:43:00+00:00,YKC,YKCF,57808.27
2025-01-04 07:43:00+00:00,YKC,YKCX,9262.26
2025-01-04 07:43:00+00:00,YKC,YKCY,2578.85
2025-01-04 07:43:00+00:00,YKC,YKCZ,56996.64
2025-01-04 07:44:00+00:00,YKC,YKCF,57799.31
2025-01-04 07:44:00+00:00,YKC,YKCX,9259.6
2025-01-04 07:44:00+00:00,YKC,YKCY,2574.12
2025-01-04 07:44:00+00:00,YKC,YKCZ,56987.81
2025-01-04 07:45:00+00:00,YKC,YKCF,57794.02
2025-01-04 07:45:00+00:00,YKC,YKCX,9241.16
2025-01-04 07:45:00+00:00,YKC,YKCY,2572.65
2025-01-04 07:45:00+00:00,YKC,YKCZ,56985.56
2025-01-04 07:46:00+00:00,YKC,YKCF,57797.95
2025-01-04 07:46:00+00:00,YKC,YKCX,9232.54
2025-01-04 07:46:00+00:00,YKC,YKCY,2576.63
2025-01-04 07:46:00+00:00,YKC,YKCZ,56990.81
2025-01-04 07:47:00+00:00,YKC,YKCF,57799.63
2025-01-04 07:47:00+00:00,YKC,YKCX,9237.35
2025-01-04 07:47:00+00:00,YKC,YKCY,2585.29
2025-01-04 07:47:00+00:00,YKC,YKCZ,56991.48
2025-01-04 07:48:00+00:00,YKC,YKCF,57801.1
2025-01-04 07:48:00+00:00,YKC,YKCX,9240.36
2025-01-04 07:48:00+00:00,YKC,YKCY,2597.66
2025-01-04 07:48:00+00:00,YKC,YKCZ,56991.95
2025-01-04 07:49:00+00:00,YKC,YKCF,57803.59
2025-01-04 07:49:00+00:00,YKC,YKCX,9247.52
2025-01-04 07:49:00+00:00,YKC,YKCY,2602.49
2025-01-04 07:49:00+00:00,YKC,YKCZ,56993.01
2025-01-04 07:50:00+00:00,YKC,YKCF,57805.45
2025-01-04 07:50:00+00:00,YKC,YKCX,9254.38
2025-01-04 07:50:00+00:00,YKC,YKCY,2604.1
2025-01-04 07:50:00+00:00,YKC,YKCZ,56993.77
2025-01-04 07:51:00+00:00,YKC,YKCF,57810.91
2025-01-04 07:51:00+00:00,YKC,YKCX,9260.03
2025-01-04 07:51:00+00:00,YKC,YKCY,2601.65
2025-01-04 07:51:00+00:00,YKC,YKCZ,56998.59
2025-01-04 07:52:00+00:00,YKC,YKCF,57814.74
2025-01-04 07:52:00+00:00,YKC,YKCX,9268.46
2025-01-04 07:52:00+00:00,YKC,YKCY,2598.95
2025-01-04 07:52:00+00:00,YKC,YKCZ,57001.02
2025-01-04 07:53:00+00:00,YKC,YKCF,57811.8
2025-01-04 07:53:00+00:00,YKC,YKCX,9265.81
2025-01-04 07:53:00+00:00,YKC,YKCY,2593.82
2025-01-04 07:53:00+00:00,YKC,YKCZ,56998.88
2025-01-04 07:54:00+00:00,YKC,YKCF,57812.91
2025-01-04 07:54:00+00:00,YKC,YKCX,9255.78
2025-01-04 07:54:00+00:00,YKC,YKCY,2593.14
2025-01-04 07:54:00+00:00,YKC,YKCZ,57001.68
2025-01-04 07:55:00+00:00,YKC,YKCF,57828.44
2025-01-04 07:55:00+00:00,YKC,YKCX,9240.05
2025-01-04 07:55:00+00:00,YKC,YKCY,2609.77
2025-01-04 07:55:00+00:00,YKC,YKCZ,57019.06
2025-01-04 07:56:00+00:00,YKC,YKCF,57848.25
2025-01-04 07:56:00+00:00,YKC,YKCX,9222.46
2025-01-04 07:56:00+00:00,YKC,YKCY,2612.38
2025-01-04 07:56:00+00:00,YKC,YKCZ,57042.38
2025-01-04 07:57:00+00:00,YKC,YKCF,57868.8
2025-01-04 07:57:00+00:00,YKC,YKCX,9206.34
2025-01-04 07:57:00+00:00,YKC,YKCY,2599.91
2025-01-04 07:57:00+00:00,YKC,YKCZ,57065.78
2025-01-04 07:58:00+00:00,YKC,YKCF,57905.75
2025-01-04 07:58:00+00:00,YKC,YKCX,9197.91
2025-01-04 07:58:00+00:00,YKC,YKCY,2593.86
2025-01-04 07:58:00+00:00,YKC,YKCZ,57105.32
2025-01-04 07:59:00+00:00,YKC,YKCF,57926.46
2025-01-04 07:59:00+00:00,YKC,YKCX,9160.96
2025-01-04 07:59:00+00:00,YKC,YKCY,2581.61
2025-01-04 07:59:00+00:00,YKC,YKCZ,57132.95
2025-01-04 08:00:00+00:00,YKC,YKCF,57960.01
2025-01-04 08:00:00+00:00,YKC,YKCX,9125.81
2025-01-04 08:00:00+00:00,YKC,YKCY,2568.8
2025-01-04 08:00:00+00:00,YKC,YKCZ,57172.92
2025-01-04 08:01:00+00:00,YKC,YKCF,57966.16
2025-01-04 08:01:00+00:00,YKC,YKCX,9097.91
2025-01-04 08:01:00+00:00,YKC,YKCY,2513.73
2025-01-04 08:01:00+00:00,YKC,YKCZ,57185.7
2025-01-04 08:02:00+00:00,YKC,YKCF,57937.68
2025-01-04 08:02:00+00:00,YKC,YKCX,9081.05
2025-01-04 08:02:00+00:00,YKC,YKCY,2482.99
2025-01-04 08:02:00+00:00,YKC,YKCZ,57160.46
2025-01-04 08:03:00+00:00,YKC,YKCF,57911.3
2025-01-04 08:03:00+00:00,YKC,YKCX,9098.36
2025-01-04 08:03:00+00:00,YKC,YKCY,2461.27
2025-01-04 08:03:00+00:00,YKC,YKCZ,57132.07
2025-01-04 08:04:00+00:00,YKC,YKCF,57825.35
2025-01-04 08:04:00+00:00,YKC,YKCX,9070.13
2025-01-04 08:04:00+00:00,YKC,YKCY,2458.27
2025-01-04 08:04:00+00:00,YKC,YKCZ,57049.27
2025-01-04 08:05:00+00:00,YKC,YKCF,57788.9
2025-01-04 08:05:00+00:00,YKC,YKCX,9038.09
2025-01-04 08:05:00+00:00,YKC,YKCY,2467.7
2025-01-04 08:05:00+00:00,YKC,YKCZ,57017.21
2025-01-04 08:06:00+00:00,YKC,YKCF,57833.91
2025-01-04 08:06:00+00:00,YKC,YKCX,8989.87
2025-01-04 08:06:00+00:00,YKC,YKCY,2471.77
2025-01-04 08:06:00+00:00,YKC,YKCZ,57070.6
2025-01-04 08:07:00+00:00,YKC,YKCF,57825.77
2025-01-04 08:07:00+00:00,YKC,YKCX,9010.27
2025-01-04 08:07:00+00:00,YKC,YKCY,2456.93
2025-01-04 08:07:00+00:00,YKC,YKCZ,57059.16
2025-01-04 08:08:00+00:00,YKC,YKCF,57796.86
2025-01-04 08:08:00+00:00,YKC,YKCX,8999.6
2025-01-04 08:08:00+00:00,YKC,YKCY,2462.97
2025-01-04 08:08:00+00:00,YKC,YKCZ,57031.94
2025-01-04 08:09:00+00:00,YKC,YKCF,57796.88
2025-01-04 08:09:00+00:00,YKC,YKCX,8953.75
2025-01-04 08:09:00+00:00,YKC,YKCY,2486.33
2025-01-04 08:09:00+00:00,YKC,YKCZ,57038.53
2025-01-04 08:10:00+00:00,YKC,YKCF,57811.41
2025-01-04 08:10:00+00:00,YKC,YKCX,8977.06
2025-01-04 08:10:00+00:00,YKC,YKCY,2464.96
2025-01-04 08:10:00+00:00,YKC,YKCZ,57050.17
2025-01-04 08:11:00+00:00,YKC,YKCF,57826.86
2025-01-04 08:11:00+00:00,YKC,YKCX,9002.03
2025-01-04 08:11:00+00:00,YKC,YKCY,2443.35
2025-01-04 08:11:00+00:00,YKC,YKCZ,57062.3
2025-01-04 08:12:00+00:00,YKC,YKCF,57807.94
2025-01-04 08:12:00+00:00,YKC,YKCX,9027.04
2025-01-04 08:12:00+00:00,YKC,YKCY,2444.98
